#{"t_start": 1778371200.233627, "env_id": "MiniGrid-Empty-5x5-v0"}
r,l,t
1.393242,9,28.252439
1.26085,10,28.263443
1.724537,6,28.266443
0.53238,16,28.277948
1.731857,6,28.283951
1.007047,12,28.299498
1.025347,12,28.313792
1.849609,5,28.318792
1.378602,9,28.327866
1.478054,8,28.33687
1.485374,8,28.345869
-0.420615,24,28.371374
1.617766,7,28.376456
1.614106,7,28.382454
1.489034,8,28.391454
-0.545686,25,28.421958
1.481714,8,28.430022
-2.352223,40,28.465687
1.485374,8,28.472687
-0.081999,21,28.49269
0.429268,17,28.517258
0.039413,20,28.539324
1.24987,10,28.548324
0.146185,19,28.568896
1.849609,5,28.57434
0.771543,14,28.590342
1.360302,9,28.597855
1.610446,7,28.606931
-0.192431,22,28.632008
1.849609,5,28.637009
0.204744,19,28.657575
-0.604879,26,28.685577
0.613532,15,28.699083
0.878315,13,28.714262
1.728197,6,28.718831
0.300536,18,28.737589
0.54336,16,28.749684
1.371282,9,28.756256
0.764223,14,28.767254
1.132119,11,28.778259
1.614106,7,28.785262
1.606786,7,28.792263
0.639152,15,28.801766
1.24987,10,28.810833
0.977767,12,28.81883
1.496354,8,28.8249
0.896615,13,28.834905
1.617766,7,28.84701
1.014367,12,28.857518
-0.556666,25,28.876518
0.892955,13,28.88652
0.399988,17,28.899031
-0.24367,22,28.914537
0.300536,18,28.927608
1.23523,10,28.934607
0.389008,17,28.94561
-0.280903,23,28.969116
1.26085,10,28.977115
-0.78851,27,29.001623
1.849609,5,29.009708
1.24987,10,29.02071
1.489034,8,29.02978
0.856355,13,29.042783
1.014367,12,29.053133
1.496354,8,29.066212
1.032667,12,29.080212
1.374942,9,29.093215
1.735517,6,29.09972
-0.964821,28,29.128867
0.639152,15,29.144871
1.135778,11,29.155378
1.849609,5,29.159381
-0.920901,28,29.192466
0.874655,13,29.206047
0.992407,12,29.220044
1.121139,11,29.23212
1.485374,8,29.241122
0.996067,12,29.250122
0.149845,19,29.268761
1.617766,7,29.272761
1.610446,7,29.284764
1.507334,8,29.294271
1.606786,7,29.302777
1.047306,12,29.316854
0.753243,14,29.326926
1.614106,7,29.332926
0.664771,15,29.345928
1.606786,7,29.354436
1.606786,7,29.361514
1.24255,10,29.374598
-3.022134,46,29.424196
1.132119,11,29.433196
0.900275,13,29.442198
0.907595,13,29.452702
0.996067,12,29.461705
0.223044,19,29.475706
0.789843,14,29.489711
1.382262,9,29.502221
1.606786,7,29.512305
1.124799,11,29.520812
-0.943494,29,29.541883
