episode,reward,length
828,314.090268,316
829,106.762349,108
830,103.756241,105
831,146.57288,148
832,131.506721,133
833,119.648725,121
834,114.579812,116
835,110.663493,112
836,111.616002,113
837,43.766538,45
838,108.715075,110
839,16.042522,17
840,111.739702,113
841,11.956636,13
842,111.694063,113
843,19.016189,20
844,108.738706,110
845,134.355414,136
846,327.526699,330
847,250.163825,253
848,284.039569,287
849,107.615338,109
850,101.656373,103
851,100.672446,102
852,106.613597,108
853,117.561582,119
854,136.373286,138
855,115.542166,117
856,117.560706,119
857,112.561153,114
858,113.496377,115
859,104.644309,106
860,112.500168,114
861,11.052609,12
862,42.874825,44
863,98.645953,100
864,103.74571,105
865,17.924471,19
866,13.05095,14
867,97.747436,99
868,107.637025,109
869,168.099084,170
870,174.150475,176
871,453.821693,456
872,120.459889,122
873,497.747671,500
874,348.745349,351
875,95.737231,97
876,20.924646,22
877,94.695579,96
878,108.646278,110
879,111.597811,113
880,100.667568,102
881,98.692134,100
882,101.696137,103
883,109.584287,111
884,109.585526,111
885,115.632812,117
886,120.574657,122
887,131.476241,133
888,135.52619,137
889,102.629622,104
890,106.6235,108
891,135.642254,137
892,210.01765,212
893,105.556978,107
894,109.5642,111
895,107.583817,109
896,105.530421,107
897,378.216644,381
898,101.556977,103
899,108.557646,110
900,123.358912,125
901,118.51402,120
902,110.493279,112
903,109.523577,111
904,14.04104,15
905,115.492385,117
906,105.59193,107
907,28.973976,30
908,133.514382,135
909,131.587701,133
910,111.47845,113
911,11.99219,13
912,108.561843,110
913,496.632315,500
914,27.9345,29
915,107.612025,109
916,101.620346,103
917,292.783054,295
918,408.48449,412
919,171.915119,174
920,120.464119,122
921,311.800742,314
922,23.019742,24
923,11.015204,12
924,90.67785,92
925,32.954152,34
926,21.915514,23
927,89.720843,91
928,138.43127,140
929,133.333416,135
930,98.595547,100
931,94.602981,96
932,7.98539,9
933,103.538006,105
934,100.579919,102
935,101.56667,103
936,18.024116,19
937,94.617908,96
938,94.668468,96
939,26.925247,28
940,92.771448,94
941,21.935462,23
942,25.89931,27
943,25.984017,27
944,104.577155,106
945,111.493272,113
946,109.493551,111
947,89.748543,91
948,93.744994,95
949,40.868119,42
950,88.805218,90
951,19.022902,20
952,25.915439,27
953,90.766457,92
954,23.02662,24
955,81.861027,83
956,90.786326,92
957,30.880063,32
