episode,reward,length
339,0.9279999999999999,8
340,0.946,6
341,0.892,12
342,0.9369999999999999,7
343,0.9279999999999999,8
344,0.919,9
345,0.9279999999999999,8
346,0.901,11
347,0.919,9
348,0.946,6
349,0.946,6
350,0.946,6
351,0.946,6
352,0.9369999999999999,7
353,0.946,6
354,0.946,6
355,0.919,9
356,0.9279999999999999,8
357,0.946,6
358,0.946,6
359,0.946,6
360,0.9369999999999999,7
361,0.901,11
362,0.946,6
363,0.919,9
364,0.946,6
365,0.9369999999999999,7
366,0.9369999999999999,7
367,0.847,17
368,0.946,6
369,0.946,6
370,0.946,6
371,0.9369999999999999,7
372,0.946,6
373,0.91,10
374,0.901,11
375,0.946,6
376,0.91,10
377,0.946,6
378,0.9369999999999999,7
379,0.919,9
380,0.901,11
381,0.9279999999999999,8
382,0.9279999999999999,8
383,0.883,13
384,0.946,6
385,0.946,6
386,0.9279999999999999,8
387,0.946,6
388,0.946,6
389,0.9369999999999999,7
390,0.919,9
391,0.919,9
392,0.946,6
393,0.9369999999999999,7
394,0.946,6
395,0.9369999999999999,7
396,0.9279999999999999,8
397,0.946,6
398,0.946,6
399,0.946,6
400,0.9279999999999999,8
401,0.9369999999999999,7
402,0.946,6
403,0.9279999999999999,8
404,0.9369999999999999,7
405,0.9369999999999999,7
406,0.919,9
407,0.946,6
408,0.9369999999999999,7
409,0.9279999999999999,8
410,0.946,6
411,0.946,6
412,0.9279999999999999,8
413,0.946,6
414,0.946,6
415,0.946,6
416,0.946,6
417,0.946,6
418,0.9369999999999999,7
419,0.919,9
420,0.946,6
421,0.946,6
422,0.919,9
423,0.9369999999999999,7
424,0.946,6
425,0.946,6
426,0.946,6
427,0.9369999999999999,7
428,0.946,6
429,0.946,6
430,0.9369999999999999,7
431,0.946,6
432,0.946,6
433,0.946,6
434,0.9369999999999999,7
435,0.946,6
436,0.919,9
437,0.946,6
438,0.9279999999999999,8
439,0.901,11
440,0.946,6
441,0.946,6
442,0.946,6
443,0.946,6
444,0.946,6
445,0.946,6
446,0.9369999999999999,7
447,0.946,6
448,0.946,6
449,0.946,6
450,0.91,10
451,0.946,6
452,0.9369999999999999,7
453,0.946,6
454,0.946,6
455,0.946,6
456,0.946,6
457,0.919,9
458,0.9369999999999999,7
459,0.946,6
460,0.946,6
461,0.946,6
462,0.9369999999999999,7
463,0.946,6
464,0.9369999999999999,7
465,0.946,6
466,0.946,6
467,0.946,6
468,0.946,6
469,0.946,6
470,0.946,6
471,0.946,6
472,0.9369999999999999,7
473,0.919,9
474,0.946,6
475,0.946,6
476,0.946,6
477,0.946,6
478,0.9369999999999999,7
479,0.946,6
480,0.946,6
481,0.946,6
482,0.946,6
483,0.946,6
484,0.946,6
485,0.946,6
486,0.946,6
487,0.9279999999999999,8
488,0.9369999999999999,7
489,0.946,6
490,0.946,6
491,0.946,6
492,0.946,6
493,0.946,6
494,0.946,6
495,0.946,6
496,0.946,6
497,0.9369999999999999,7
498,0.946,6
499,0.946,6
500,0.9279999999999999,8
501,0.946,6
502,0.946,6
503,0.946,6
504,0.946,6
505,0.946,6
506,0.946,6
507,0.919,9
508,0.946,6
509,0.946,6
510,0.9279999999999999,8
511,0.946,6
512,0.892,12
513,0.946,6
514,0.946,6
515,0.946,6
516,0.946,6
517,0.9279999999999999,8
518,0.9279999999999999,8
519,0.9369999999999999,7
520,0.946,6
521,0.946,6
522,0.946,6
523,0.9279999999999999,8
524,0.9279999999999999,8
525,0.9369999999999999,7
526,0.946,6
527,0.946,6
528,0.946,6
529,0.946,6
530,0.946,6
531,0.946,6
532,0.946,6
533,0.9369999999999999,7
534,0.946,6
535,0.946,6
536,0.946,6
537,0.946,6
538,0.9369999999999999,7
539,0.946,6
540,0.946,6
541,0.9369999999999999,7
542,0.946,6
543,0.946,6
544,0.946,6
545,0.946,6
546,0.946,6
547,0.946,6
548,0.946,6
549,0.946,6
550,0.946,6
551,0.946,6
552,0.946,6
553,0.946,6
554,0.946,6
555,0.946,6
556,0.946,6
557,0.9369999999999999,7
558,0.9369999999999999,7
559,0.946,6
560,0.946,6
561,0.946,6
562,0.946,6
563,0.9279999999999999,8
564,0.9369999999999999,7
565,0.946,6
566,0.946,6
567,0.946,6
568,0.946,6
569,0.946,6
570,0.901,11
571,0.946,6
572,0.946,6
573,0.946,6
574,0.9369999999999999,7
575,0.946,6
576,0.946,6
577,0.9369999999999999,7
578,0.946,6
579,0.9369999999999999,7
580,0.946,6
581,0.946,6
582,0.9369999999999999,7
583,0.901,11
584,0.9369999999999999,7
585,0.946,6
586,0.946,6
587,0.946,6
588,0.9369999999999999,7
589,0.946,6
590,0.946,6
591,0.946,6
592,0.946,6
593,0.946,6
594,0.946,6
595,0.946,6
596,0.946,6
597,0.946,6
598,0.946,6
599,0.946,6
600,0.946,6
601,0.946,6
602,0.946,6
603,0.946,6
604,0.946,6
605,0.946,6
606,0.946,6
607,0.9279999999999999,8
608,0.919,9
609,0.946,6
610,0.946,6
611,0.946,6
612,0.946,6
613,0.946,6
614,0.946,6
615,0.9369999999999999,7
616,0.9369999999999999,7
617,0.9369999999999999,7
618,0.946,6
619,0.91,10
620,0.946,6
621,0.946,6
622,0.946,6
623,0.9369999999999999,7
624,0.946,6
625,0.9279999999999999,8
626,0.91,10
627,0.946,6
628,0.946,6
629,0.9369999999999999,7
630,0.946,6
631,0.946,6
632,0.946,6
633,0.9279999999999999,8
634,0.946,6
635,0.946,6
636,0.946,6
637,0.946,6
638,0.946,6
639,0.946,6
640,0.946,6
641,0.946,6
642,0.9369999999999999,7
643,0.946,6
644,0.946,6
645,0.946,6
646,0.9369999999999999,7
647,0.946,6
648,0.9369999999999999,7
649,0.946,6
650,0.946,6
651,0.946,6
652,0.946,6
653,0.946,6
654,0.946,6
655,0.946,6
656,0.946,6
657,0.9279999999999999,8
658,0.946,6
659,0.946,6
660,0.946,6
661,0.946,6
662,0.9279999999999999,8
663,0.946,6
664,0.946,6
665,0.946,6
666,0.946,6
667,0.946,6
668,0.946,6
669,0.946,6
670,0.9369999999999999,7
671,0.9279999999999999,8
672,0.946,6
673,0.946,6
674,0.946,6
675,0.946,6
676,0.9369999999999999,7
677,0.946,6
678,0.946,6
679,0.946,6
680,0.946,6
681,0.946,6
682,0.946,6
683,0.946,6
684,0.946,6
685,0.946,6
686,0.946,6
687,0.9279999999999999,8
688,0.946,6
689,0.946,6
690,0.946,6
691,0.9369999999999999,7
692,0.946,6
693,0.9279999999999999,8
694,0.919,9
695,0.946,6
696,0.946,6
697,0.946,6
698,0.946,6
699,0.946,6
700,0.946,6
701,0.946,6
702,0.946,6
703,0.946,6
704,0.946,6
705,0.946,6
706,0.946,6
707,0.946,6
708,0.9279999999999999,8
709,0.946,6
710,0.946,6
711,0.919,9
712,0.9369999999999999,7
713,0.9369999999999999,7
714,0.946,6
715,0.946,6
716,0.946,6
717,0.9369999999999999,7
718,0.946,6
719,0.9369999999999999,7
720,0.946,6
721,0.946,6
722,0.946,6
723,0.946,6
724,0.946,6
725,0.946,6
726,0.946,6
727,0.946,6
728,0.946,6
729,0.946,6
730,0.9369999999999999,7
731,0.946,6
732,0.946,6
733,0.9279999999999999,8
734,0.946,6
735,0.9279999999999999,8
736,0.946,6
737,0.946,6
738,0.946,6
739,0.9369999999999999,7
740,0.946,6
741,0.9279999999999999,8
742,0.946,6
743,0.946,6
744,0.946,6
745,0.946,6
746,0.9369999999999999,7
747,0.946,6
748,0.946,6
749,0.946,6
750,0.946,6
751,0.946,6
752,0.946,6
753,0.946,6
754,0.946,6
755,0.9279999999999999,8
756,0.919,9
757,0.9369999999999999,7
758,0.946,6
759,0.9369999999999999,7
760,0.946,6
761,0.946,6
762,0.946,6
763,0.9369999999999999,7
764,0.946,6
765,0.946,6
766,0.946,6
767,0.946,6
768,0.946,6
769,0.9369999999999999,7
770,0.946,6
771,0.946,6
772,0.946,6
773,0.946,6
774,0.9369999999999999,7
775,0.946,6
776,0.91,10
777,0.946,6
778,0.946,6
779,0.9369999999999999,7
780,0.946,6
781,0.946,6
782,0.9279999999999999,8
783,0.946,6
784,0.946,6
785,0.946,6
786,0.946,6
787,0.9369999999999999,7
788,0.946,6
789,0.946,6
790,0.946,6
791,0.946,6
792,0.946,6
793,0.946,6
794,0.9279999999999999,8
795,0.946,6
796,0.946,6
797,0.946,6
798,0.9369999999999999,7
799,0.946,6
800,0.9279999999999999,8
801,0.946,6
802,0.883,13
803,0.946,6
804,0.946,6
805,0.946,6
806,0.946,6
807,0.946,6
808,0.9369999999999999,7
809,0.919,9
810,0.946,6
811,0.946,6
812,0.946,6
813,0.946,6
814,0.946,6
815,0.946,6
816,0.946,6
817,0.9369999999999999,7
818,0.946,6
819,0.946,6
820,0.946,6
821,0.946,6
822,0.946,6
823,0.9369999999999999,7
824,0.946,6
825,0.946,6
826,0.946,6
827,0.946,6
828,0.946,6
829,0.946,6
830,0.946,6
831,0.9369999999999999,7
832,0.946,6
833,0.9369999999999999,7
834,0.946,6
835,0.946,6
836,0.9279999999999999,8
837,0.946,6
838,0.946,6
839,0.9279999999999999,8
840,0.919,9
841,0.946,6
842,0.9369999999999999,7
843,0.9369999999999999,7
844,0.946,6
845,0.946,6
846,0.9279999999999999,8
847,0.946,6
848,0.9279999999999999,8
849,0.946,6
850,0.919,9
851,0.946,6
852,0.9369999999999999,7
853,0.946,6
854,0.946,6
855,0.9369999999999999,7
856,0.9369999999999999,7
857,0.946,6
858,0.9369999999999999,7
859,0.9369999999999999,7
860,0.946,6
861,0.946,6
862,0.946,6
863,0.946,6
864,0.946,6
865,0.946,6
866,0.946,6
867,0.946,6
868,0.9369999999999999,7
869,0.946,6
870,0.9279999999999999,8
871,0.946,6
872,0.946,6
873,0.946,6
874,0.946,6
875,0.9279999999999999,8
876,0.946,6
877,0.946,6
878,0.946,6
879,0.946,6
880,0.919,9
881,0.946,6
882,0.946,6
883,0.946,6
884,0.946,6
885,0.946,6
886,0.946,6
887,0.946,6
888,0.946,6
889,0.946,6
890,0.946,6
891,0.946,6
892,0.946,6
893,0.9369999999999999,7
894,0.946,6
895,0.9369999999999999,7
896,0.946,6
897,0.946,6
898,0.946,6
899,0.946,6
900,0.946,6
901,0.946,6
902,0.946,6
903,0.9369999999999999,7
904,0.946,6
905,0.946,6
906,0.946,6
907,0.9369999999999999,7
908,0.946,6
909,0.946,6
910,0.946,6
911,0.91,10
912,0.946,6
913,0.946,6
914,0.9369999999999999,7
915,0.946,6
916,0.946,6
917,0.946,6
918,0.946,6
919,0.946,6
920,0.946,6
921,0.946,6
922,0.9279999999999999,8
923,0.9369999999999999,7
924,0.946,6
925,0.946,6
926,0.9369999999999999,7
927,0.946,6
928,0.946,6
929,0.9369999999999999,7
930,0.946,6
931,0.946,6
932,0.946,6
933,0.946,6
934,0.946,6
935,0.946,6
936,0.9279999999999999,8
937,0.946,6
938,0.946,6
939,0.946,6
940,0.9279999999999999,8
941,0.9369999999999999,7
942,0.946,6
943,0.946,6
944,0.946,6
945,0.946,6
946,0.9369999999999999,7
947,0.9279999999999999,8
948,0.9279999999999999,8
949,0.946,6
950,0.9369999999999999,7
951,0.946,6
952,0.946,6
953,0.946,6
954,0.946,6
955,0.946,6
956,0.946,6
957,0.946,6
958,0.946,6
959,0.946,6
960,0.946,6
961,0.946,6
962,0.946,6
963,0.946,6
964,0.946,6
965,0.9369999999999999,7
966,0.946,6
967,0.946,6
968,0.91,10
969,0.946,6
970,0.946,6
971,0.946,6
972,0.946,6
973,0.946,6
974,0.9369999999999999,7
975,0.946,6
976,0.946,6
977,0.946,6
978,0.9369999999999999,7
979,0.9279999999999999,8
980,0.9279999999999999,8
981,0.9369999999999999,7
982,0.946,6
983,0.946,6
984,0.946,6
985,0.946,6
986,0.9279999999999999,8
987,0.946,6
988,0.946,6
989,0.9369999999999999,7
990,0.946,6
991,0.946,6
992,0.946,6
993,0.946,6
994,0.9369999999999999,7
995,0.9279999999999999,8
996,0.946,6
997,0.946,6
998,0.946,6
999,0.946,6
1000,0.946,6
1001,0.946,6
1002,0.946,6
1003,0.946,6
1004,0.946,6
1005,0.946,6
1006,0.946,6
1007,0.946,6
1008,0.946,6
1009,0.946,6
1010,0.946,6
1011,0.9369999999999999,7
1012,0.946,6
1013,0.91,10
1014,0.946,6
1015,0.946,6
1016,0.946,6
1017,0.9369999999999999,7
1018,0.946,6
1019,0.946,6
1020,0.946,6
1021,0.9369999999999999,7
1022,0.946,6
1023,0.946,6
1024,0.946,6
1025,0.9279999999999999,8
1026,0.946,6
1027,0.946,6
1028,0.9369999999999999,7
1029,0.946,6
1030,0.9369999999999999,7
1031,0.946,6
1032,0.946,6
1033,0.946,6
1034,0.9369999999999999,7
1035,0.946,6
1036,0.901,11
1037,0.946,6
1038,0.9369999999999999,7
1039,0.9279999999999999,8
1040,0.946,6
1041,0.9369999999999999,7
1042,0.946,6
1043,0.9279999999999999,8
1044,0.9369999999999999,7
1045,0.9369999999999999,7
1046,0.946,6
1047,0.9369999999999999,7
1048,0.946,6
1049,0.946,6
1050,0.9369999999999999,7
1051,0.9369999999999999,7
1052,0.9279999999999999,8
1053,0.946,6
1054,0.946,6
1055,0.946,6
1056,0.946,6
1057,0.946,6
1058,0.901,11
1059,0.946,6
1060,0.946,6
1061,0.946,6
1062,0.9279999999999999,8
1063,0.9369999999999999,7
1064,0.946,6
1065,0.946,6
1066,0.946,6
1067,0.946,6
1068,0.946,6
1069,0.946,6
1070,0.946,6
1071,0.946,6
1072,0.946,6
1073,0.9369999999999999,7
1074,0.946,6
1075,0.946,6
1076,0.946,6
1077,0.946,6
1078,0.9369999999999999,7
1079,0.946,6
1080,0.946,6
1081,0.946,6
1082,0.946,6
1083,0.946,6
1084,0.946,6
1085,0.946,6
1086,0.946,6
1087,0.946,6
1088,0.9369999999999999,7
1089,0.946,6
1090,0.9369999999999999,7
1091,0.946,6
1092,0.946,6
1093,0.946,6
1094,0.9369999999999999,7
1095,0.946,6
1096,0.946,6
1097,0.946,6
1098,0.9369999999999999,7
1099,0.946,6
1100,0.946,6
1101,0.9369999999999999,7
1102,0.946,6
1103,0.946,6
1104,0.9369999999999999,7
1105,0.946,6
1106,0.9369999999999999,7
1107,0.946,6
1108,0.946,6
1109,0.946,6
1110,0.946,6
1111,0.946,6
1112,0.946,6
1113,0.946,6
1114,0.946,6
1115,0.946,6
1116,0.9369999999999999,7
1117,0.946,6
1118,0.946,6
1119,0.946,6
1120,0.946,6
1121,0.946,6
1122,0.946,6
1123,0.946,6
1124,0.946,6
1125,0.946,6
1126,0.946,6
1127,0.946,6
1128,0.9369999999999999,7
1129,0.946,6
1130,0.9369999999999999,7
1131,0.946,6
1132,0.901,11
1133,0.946,6
1134,0.946,6
1135,0.946,6
1136,0.946,6
1137,0.946,6
1138,0.9279999999999999,8
1139,0.946,6
1140,0.946,6
1141,0.946,6
1142,0.9279999999999999,8
1143,0.946,6
1144,0.946,6
1145,0.946,6
1146,0.91,10
1147,0.9279999999999999,8
1148,0.946,6
1149,0.946,6
1150,0.946,6
1151,0.946,6
1152,0.946,6
1153,0.946,6
1154,0.946,6
1155,0.946,6
1156,0.946,6
1157,0.946,6
1158,0.946,6
1159,0.946,6
1160,0.946,6
1161,0.946,6
1162,0.946,6
1163,0.9369999999999999,7
1164,0.946,6
1165,0.946,6
1166,0.946,6
1167,0.946,6
1168,0.9369999999999999,7
1169,0.9279999999999999,8
1170,0.9369999999999999,7
1171,0.946,6
1172,0.946,6
1173,0.9279999999999999,8
1174,0.946,6
1175,0.946,6
1176,0.946,6
1177,0.9369999999999999,7
1178,0.9369999999999999,7
1179,0.946,6
1180,0.946,6
1181,0.946,6
1182,0.946,6
1183,0.946,6
1184,0.946,6
1185,0.946,6
1186,0.946,6
1187,0.9279999999999999,8
1188,0.946,6
1189,0.946,6
1190,0.9369999999999999,7
1191,0.946,6
1192,0.946,6
1193,0.946,6
1194,0.946,6
1195,0.946,6
1196,0.946,6
1197,0.9369999999999999,7
1198,0.946,6
1199,0.946,6
1200,0.946,6
1201,0.946,6
1202,0.919,9
1203,0.946,6
1204,0.9369999999999999,7
1205,0.946,6
1206,0.9369999999999999,7
1207,0.946,6
1208,0.946,6
1209,0.946,6
1210,0.946,6
1211,0.946,6
1212,0.946,6
1213,0.946,6
1214,0.946,6
1215,0.946,6
1216,0.9279999999999999,8
1217,0.946,6
1218,0.946,6
1219,0.919,9
1220,0.946,6
1221,0.946,6
1222,0.946,6
1223,0.946,6
1224,0.946,6
1225,0.946,6
1226,0.946,6
1227,0.946,6
1228,0.9369999999999999,7
1229,0.946,6
1230,0.946,6
1231,0.946,6
1232,0.9369999999999999,7
1233,0.946,6
1234,0.946,6
1235,0.946,6
1236,0.946,6
1237,0.946,6
1238,0.946,6
1239,0.946,6
1240,0.946,6
1241,0.946,6
1242,0.9369999999999999,7
1243,0.946,6
1244,0.946,6
1245,0.9369999999999999,7
1246,0.946,6
1247,0.946,6
1248,0.946,6
1249,0.9279999999999999,8
1250,0.946,6
1251,0.946,6
1252,0.91,10
1253,0.946,6
1254,0.946,6
1255,0.946,6
1256,0.946,6
1257,0.946,6
1258,0.946,6
1259,0.946,6
1260,0.9279999999999999,8
1261,0.946,6
1262,0.946,6
1263,0.946,6
1264,0.9279999999999999,8
1265,0.946,6
1266,0.946,6
1267,0.946,6
1268,0.91,10
1269,0.946,6
1270,0.946,6
1271,0.946,6
1272,0.946,6
1273,0.9369999999999999,7
1274,0.946,6
1275,0.946,6
1276,0.9369999999999999,7
1277,0.919,9
1278,0.9369999999999999,7
1279,0.946,6
1280,0.946,6
1281,0.946,6
1282,0.946,6
1283,0.91,10
1284,0.946,6
1285,0.9369999999999999,7
1286,0.946,6
1287,0.946,6
1288,0.946,6
1289,0.946,6
1290,0.946,6
1291,0.946,6
1292,0.946,6
1293,0.946,6
1294,0.946,6
1295,0.946,6
1296,0.946,6
1297,0.946,6
1298,0.9369999999999999,7
1299,0.946,6
1300,0.946,6
1301,0.9369999999999999,7
1302,0.946,6
1303,0.946,6
1304,0.946,6
1305,0.9279999999999999,8
1306,0.919,9
1307,0.946,6
1308,0.9279999999999999,8
1309,0.946,6
1310,0.9369999999999999,7
1311,0.9369999999999999,7
1312,0.946,6
1313,0.9279999999999999,8
1314,0.9279999999999999,8
1315,0.946,6
1316,0.946,6
1317,0.946,6
1318,0.946,6
1319,0.9369999999999999,7
1320,0.946,6
1321,0.9369999999999999,7
1322,0.946,6
1323,0.946,6
1324,0.91,10
1325,0.946,6
1326,0.946,6
1327,0.9369999999999999,7
1328,0.9279999999999999,8
1329,0.946,6
1330,0.9279999999999999,8
1331,0.946,6
1332,0.946,6
1333,0.946,6
1334,0.946,6
1335,0.946,6
1336,0.9369999999999999,7
1337,0.946,6
1338,0.9369999999999999,7
1339,0.9279999999999999,8
1340,0.9369999999999999,7
1341,0.9279999999999999,8
1342,0.946,6
1343,0.946,6
1344,0.919,9
1345,0.946,6
1346,0.946,6
1347,0.946,6
1348,0.946,6
1349,0.946,6
1350,0.9279999999999999,8
1351,0.946,6
1352,0.919,9
1353,0.946,6
1354,0.946,6
1355,0.946,6
1356,0.946,6
1357,0.946,6
1358,0.9279999999999999,8
1359,0.946,6
1360,0.946,6
1361,0.9369999999999999,7
1362,0.946,6
1363,0.946,6
1364,0.946,6
1365,0.946,6
1366,0.946,6
1367,0.946,6
1368,0.946,6
1369,0.946,6
1370,0.9279999999999999,8
1371,0.946,6
1372,0.9279999999999999,8
1373,0.946,6
1374,0.946,6
1375,0.946,6
1376,0.946,6
1377,0.946,6
1378,0.946,6
1379,0.946,6
1380,0.946,6
1381,0.946,6
1382,0.9369999999999999,7
1383,0.946,6
1384,0.946,6
1385,0.9279999999999999,8
1386,0.9369999999999999,7
1387,0.946,6
1388,0.946,6
1389,0.946,6
1390,0.946,6
1391,0.946,6
1392,0.946,6
1393,0.946,6
1394,0.946,6
1395,0.946,6
1396,0.946,6
1397,0.9369999999999999,7
1398,0.9369999999999999,7
1399,0.946,6
1400,0.946,6
1401,0.946,6
1402,0.946,6
1403,0.9279999999999999,8
1404,0.946,6
1405,0.946,6
1406,0.946,6
1407,0.946,6
1408,0.946,6
1409,0.946,6
1410,0.946,6
1411,0.946,6
1412,0.946,6
1413,0.946,6
1414,0.946,6
1415,0.946,6
1416,0.946,6
1417,0.946,6
1418,0.9369999999999999,7
1419,0.9279999999999999,8
1420,0.9369999999999999,7
1421,0.946,6
1422,0.946,6
1423,0.946,6
1424,0.946,6
1425,0.946,6
1426,0.946,6
1427,0.946,6
1428,0.946,6
1429,0.946,6
1430,0.946,6
1431,0.9369999999999999,7
1432,0.946,6
1433,0.9279999999999999,8
1434,0.946,6
1435,0.946,6
1436,0.9369999999999999,7
1437,0.946,6
1438,0.946,6
1439,0.946,6
1440,0.946,6
1441,0.946,6
1442,0.9369999999999999,7
1443,0.946,6
1444,0.91,10
1445,0.946,6
1446,0.946,6
1447,0.946,6
1448,0.946,6
1449,0.946,6
1450,0.946,6
1451,0.946,6
1452,0.946,6
1453,0.946,6
1454,0.946,6
1455,0.9369999999999999,7
1456,0.946,6
1457,0.946,6
1458,0.946,6
1459,0.946,6
1460,0.946,6
1461,0.946,6
1462,0.946,6
1463,0.946,6
1464,0.946,6
1465,0.946,6
1466,0.946,6
1467,0.901,11
1468,0.9369999999999999,7
1469,0.946,6
1470,0.9369999999999999,7
1471,0.946,6
1472,0.946,6
