episode,reward,length
459,-101.222154,101
460,-74.818245,120
461,-76.484343,73
462,-49.420735,123
463,-102.329183,76
464,7.467607,118
465,-173.595763,120
466,-225.875543,84
467,-117.208423,118
468,-75.957204,62
469,-102.63422,93
470,-85.036859,103
471,-58.594375,77
472,-110.797454,91
473,-126.900285,69
474,-119.708411,99
475,-83.145245,95
476,-105.634634,75
477,-183.281229,116
478,-105.093962,72
479,-97.144458,90
480,-80.611538,77
481,-97.89847,94
482,-61.351731,86
483,-67.766512,132
484,-68.528697,89
485,-66.588907,81
486,-13.740528,67
487,-79.98461,72
488,-135.897313,109
489,-137.597041,81
490,-72.942388,84
491,-54.562384,66
492,-97.214408,107
493,-64.275102,94
494,-57.562969,67
495,-108.355441,94
496,-93.023819,124
497,-48.998745,73
498,-77.574213,69
499,-101.381462,123
500,-125.167643,74
501,-97.68891,75
502,-152.450379,64
503,-103.081363,98
504,-44.118712,70
505,-28.240463,120
506,-116.041789,79
507,-111.954723,106
508,-139.841503,81
509,-131.650892,119
510,-132.585856,121
511,-129.501791,138
512,-86.949731,70
513,-107.805709,114
514,-63.89253,129
515,-107.949413,118
516,-146.20553,71
517,-111.379963,100
518,-63.725424,97
519,-100.23447,78
520,-49.629568,72
521,-78.513388,86
522,-125.859342,112
523,-58.403227,100
524,-135.078208,72
525,-102.936131,103
526,-99.995819,98
527,-106.820679,117
528,-212.580546,101
529,-48.484103,75
530,-47.692945,69
531,-101.399793,101
532,-72.524939,69
533,-76.580581,102
534,-48.966617,78
535,-180.695185,94
536,-196.705475,86
537,-87.63927,89
538,-99.136805,126
539,-153.601943,125
540,-64.728168,67
541,-117.517853,94
542,-103.687114,68
543,-40.669503,118
544,-116.755635,91
545,-100.41147,101
546,-73.405872,110
547,-83.748331,77
548,-182.483553,91
549,-132.743465,97
550,-81.223924,78
551,-110.900825,99
552,-170.10156,128
553,-90.32401,80
554,-157.152797,97
555,-71.805069,98
556,-64.367712,67
557,-165.143587,125
558,-105.031981,89
559,-62.320753,70
560,-106.511983,115
561,-82.670601,110
562,-88.067649,65
563,-115.869395,125
564,-97.334557,78
565,-82.913168,83
566,-107.696149,114
567,-78.204087,110
568,-49.961357,126
569,-107.854505,67
570,-100.29429,75
571,-47.516994,122
572,-112.36912,139
573,-147.204409,126
574,-116.165305,100
575,-79.972205,89
576,-64.589113,134
577,-90.038303,104
578,-88.093353,96
579,-162.407935,152
580,-79.820192,110
581,-93.679583,121
582,-45.979552,96
583,-81.422469,90
584,-67.054186,91
585,-54.904787,91
586,-100.889247,86
587,-79.742175,72
588,-90.57161,69
589,-91.00852,84
590,-169.019764,108
591,-164.281298,92
592,-126.207303,68
593,-79.771456,102
594,-105.515068,104
595,-72.68368,97
596,-85.442216,92
597,-105.682749,112
598,-122.908603,94
599,-82.541506,60
600,-49.574407,100
601,-109.900168,64
602,-197.066818,132
603,-95.77577,104
604,-84.039961,76
605,-103.829441,88
606,-129.051658,98
607,-77.922577,86
608,-59.723725,68
609,-93.438219,100
610,-100.860488,71
611,-115.07142,96
612,-81.34299,94
613,-107.843217,80
614,-42.944424,87
615,-107.562215,97
616,-89.674216,134
617,-71.271658,94
618,-83.73921,66
619,-96.802166,114
620,-45.589654,118
621,-156.772173,86
622,-96.167996,102
623,-49.16336,127
624,-93.684759,98
625,-92.082599,85
626,-37.096713,117
627,-74.939897,72
628,-182.016223,62
629,-210.292504,72
630,-62.417275,107
631,-78.353147,111
632,-110.728874,119
633,-78.483496,77
634,-117.301913,89
635,-89.072951,85
636,-22.347595,72
637,-66.814308,63
638,-72.217394,110
639,-100.239344,84
640,-99.128019,98
641,-124.662665,107
642,-152.284638,79
643,-41.878452,68
644,-31.308334,66
645,-134.900915,99
646,-61.971234,71
647,-63.1506,86
648,-87.461042,99
649,-173.247718,134
650,-83.108268,75
651,-88.100591,91
652,-104.262266,86
653,-77.047017,86
654,-127.761578,96
655,-113.650754,81
656,-64.700296,77
657,-57.39719,87
658,-66.316642,125
659,-74.880697,117
660,21.577527,124
661,-149.986182,95
662,-91.299795,122
663,-72.042289,83
664,-152.132284,135
665,-111.690482,87
666,-97.575598,106
667,-72.896185,92
668,-88.82975,70
669,-104.18255,72
670,-123.008924,123
671,-103.106262,104
672,-80.923342,76
673,-96.384216,81
674,-66.104867,113
675,-358.293399,112
676,-73.814047,66
677,-87.751253,110
678,-65.049051,90
679,-80.095117,75
