episode,reward,length
1159,377.989201,381
1160,121.663518,123
1161,111.608699,113
1162,114.693196,116
1163,124.555582,126
1164,126.563012,128
1165,111.734001,113
1166,32.000465,33
1167,44.982262,46
1168,93.035918,94
1169,38.01434,39
1170,141.337739,143
1171,146.254902,148
1172,19.107313,20
1173,89.094774,90
1174,84.947901,86
1175,99.949277,101
1176,72.924815,74
1177,99.084627,100
1178,496.081626,500
1179,496.70709,500
1180,496.719731,500
1181,58.834779,60
1182,86.118241,87
1183,82.944625,84
1184,32.017871,33
1185,89.948077,91
1186,12.112059,13
1187,14.036771,15
1188,87.954742,89
1189,10.160698,11
1190,91.874236,93
1191,129.461923,131
1192,116.583896,118
1193,13.145987,14
1194,16.129177,17
1195,90.039054,91
1196,87.95281,89
1197,13.059852,14
1198,101.949458,103
1199,119.624679,121
1200,350.703999,354
1201,89.015438,90
1202,82.094276,83
1203,25.023437,26
1204,89.007516,90
1205,77.019378,78
1206,20.062341,21
1207,96.059399,97
1208,496.095261,500
1209,97.799203,99
1210,99.896142,101
1211,102.818465,104
1212,86.982129,88
1213,85.033469,86
1214,88.066351,89
1215,85.991786,87
1216,24.122416,25
1217,14.151078,15
1218,42.053438,43
1219,8.035424,9
1220,72.785606,74
1221,496.842992,500
1222,495.64593,500
1223,495.488622,500
1224,495.599604,500
1225,495.448133,500
1226,495.688204,500
1227,162.006191,164
1228,173.858696,176
1229,42.988723,44
1230,38.020906,39
1231,12.060813,13
1232,12.170027,13
1233,34.043948,35
1234,60.971066,62
1235,495.760964,500
1236,495.81919,500
1237,495.641615,500
1238,495.717789,500
1239,495.862322,500
1240,89.787508,91
1241,46.036472,47
1242,28.158052,29
1243,83.094431,84
1244,91.82183,93
1245,495.210359,500
1246,303.943869,307
1247,92.87791,94
1248,97.711194,99
1249,495.192111,500
1250,10.1424,11
1251,13.161922,14
1252,85.030119,86
1253,89.068119,90
1254,22.113608,23
1255,495.759334,500
1256,495.576229,500
1257,327.644511,331
1258,303.164648,306
1259,11.176645,12
1260,11.175119,12
1261,87.957783,89
1262,83.993076,85
1263,488.943455,494
1264,397.373635,401
1265,75.756623,77
1266,47.766215,49
1267,32.938393,34
1268,312.417507,315
1269,242.125324,244
1270,14.179326,15
1271,34.065346,35
1272,93.884919,95
1273,177.653017,179
1274,36.016773,37
1275,62.772419,64
1276,224.40151,226
1277,281.479558,284
1278,99.986465,101
1279,14.032092,15
1280,28.012739,29
1281,53.906575,55
1282,107.909394,109
1283,154.611405,156
1284,76.026167,77
1285,10.140711,11
1286,129.596017,131
1287,257.205112,259
1288,19.041137,20
1289,157.475818,159
1290,13.035638,14
1291,119.870301,121
1292,65.90645,67
1293,342.975499,345
1294,332.632974,335
1295,47.962766,49
1296,140.487119,142
1297,497.79145,500
1298,497.322364,500
1299,223.846122,226
1300,113.497152,115
1301,26.010999,27
1302,193.014891,195
1303,497.533094,500
1304,133.440644,135
1305,24.154291,25
1306,23.972317,25
1307,20.100843,21
1308,109.675363,111
1309,112.873626,114
1310,108.940422,110
1311,419.831103,423
1312,111.700604,113
1313,496.332327,500
1314,31.00319,32
1315,96.775052,98
1316,103.721206,105
1317,112.952492,114
1318,496.147197,500
1319,496.698721,500
1320,496.130055,500
1321,495.319291,500
1322,25.073524,26
1323,24.186291,25
1324,496.828798,500
