#{"t_start": 1778253361.7515812, "env_id": "CartPole-v1"}
r,l,t
111.497777,113,90.041236
105.56237,107,90.72997
111.524294,113,90.761095
104.511798,106,90.788152
339.38351,342,92.032196
51.892238,53,92.046196
87.709976,89,92.072232
122.793719,124,92.660501
147.330657,149,92.694586
289.576868,292,93.875426
16.001862,17,93.877426
120.609432,122,93.893429
120.526624,122,94.493169
131.395948,133,94.519247
125.505363,127,95.119525
101.59917,103,95.133664
99.702619,101,95.155663
130.538969,132,95.721863
118.600144,120,95.74903
231.934079,234,96.364534
255.850458,258,97.047877
212.914827,215,97.696132
131.51666,133,98.37188
282.684173,285,99.028994
86.799389,88,99.051127
11.995813,13,99.055127
93.705856,95,99.711411
267.688797,270,100.273936
175.339669,177,100.310937
155.397929,157,100.890226
149.388669,151,100.928474
129.550805,131,101.571368
124.601238,126,101.602367
28.930924,30,102.182199
155.402237,157,102.220256
155.363891,157,102.791011
254.572515,257,103.411894
30.863118,32,103.414894
110.518578,112,103.439952
116.474959,118,104.07138
106.578086,108,104.089436
153.430158,155,104.768675
141.474727,143,104.787825
10.053042,11,104.789825
181.085881,183,105.474532
94.6902,96,106.094944
12.045108,13,106.097943
355.352493,358,106.738007
147.524545,149,107.476007
10.083837,11,107.478007
421.997883,425,108.158642
280.856015,283,108.845109
187.187832,189,109.564452
293.702772,296,110.269025
225.071749,227,110.962474
294.014908,296,111.690887
165.207852,167,112.306366
25.991756,27,112.310365
233.01021,235,112.959707
159.294253,161,113.715745
134.517555,136,113.738781
176.349386,178,114.456755
118.59363,120,114.481818
307.403468,309,115.806409
175.186647,177,115.844404
189.085132,191,116.556923
207.874083,210,117.236244
200.072682,202,117.944442
497.120282,500,119.356343
10.96925,12,119.358343
117.622852,119,119.376402
110.763437,112,120.050422
497.485916,500,120.802608
11.97364,13,121.375025
12.969077,14,121.379025
120.744718,122,121.409025
335.652528,338,122.079601
496.97271,500,123.38665
93.700119,95,124.054416
12.085369,13,124.057416
86.793766,88,124.079416
80.751048,82,124.099537
330.595379,333,125.379677
98.665161,100,125.391736
496.995822,500,126.679678
157.648347,159,127.376763
126.514281,128,127.39482
122.545838,124,127.989729
97.593909,99,128.001729
93.662025,95,128.014729
299.46444,302,129.369239
96.599263,98,129.399295
97.642191,99,129.411295
228.270972,230,130.123855
153.196832,155,130.817336
145.334552,147,130.85249
186.371889,188,131.548215
157.337541,159,132.266351
114.507336,116,132.289469
115.606066,117,132.837552
134.448751,136,132.854614
497.031043,500,134.231606
496.945663,500,135.657063
172.44565,174,136.305088
13.057181,14,136.306089
89.724063,91,136.319085
91.723598,93,136.930438
303.825033,306,137.599704
157.316233,159,137.628747
102.558782,104,138.383377
95.706041,97,138.400378
91.638668,93,139.047731
96.596542,98,139.072772
93.638055,95,139.089477
145.393837,147,139.706549
459.960678,464,141.075691
105.593537,107,141.095756
109.502775,111,141.795046
106.553008,108,141.810045
109.44242,111,141.839045
103.588753,105,142.433187
103.6786,105,142.457188
105.718922,107,143.122587
134.402172,136,143.157654
143.404757,145,143.88391
148.320443,150,143.90391
142.287096,144,144.593701
147.348516,149,144.612701
149.367865,151,145.308098
278.165663,281,145.981879
231.485146,234,146.754203
247.012842,249,147.475564
207.154982,209,148.15178
39.787532,41,148.15714
434.669641,437,149.601683
32.964312,34,149.609684
497.665717,500,150.981171
133.598793,135,151.008171
14.998329,16,151.012171
120.460534,122,151.688111
135.349057,137,151.722111
494.810054,498,153.323082
141.337438,143,154.056683
